[*] Binary protection state of iwcontrol

  
  	No RELRO       No Canary found   NX disabled  No PIE       No RPATH     No RUNPATH   No Symbols


[*] Function fprintf tear down of iwcontrol

    ; assembly                               | /* r2dec pseudo code output */
    0x004025ec move s3, zero                 |     s3 = 0;
                                             |     do {
    0x004025f0 lw v0, -0x7fe8(gp)            |         v0 = *((gp - 8186));
    0x004025f4 addiu a2, zero, 5             |         a2 = 5;
    0x004025f8 lw s4, -0x7fdc(gp)            |         s4 = *(gp);
    0x004025fc addiu v0, v0, -0x6668         |         v0 += -0x6668;
    0x00402600 addu s0, s3, v0               |         s0 = s3 + v0;
                                             |         /* esilref: 'wlan0' */
    0x00402604 addiu a0, s4, 0x73d8          |         a0 = s4 + 0x73d8;
    0x00402608 lw t9, -0x7f08(gp)            |         t9 = sym.imp.strncmp;
    0x0040260c move a1, s0                   |         a1 = s0;
    0x00402610 jalr t9                       |         t9 ();
    0x00402614 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (v0 == 0) {
    0x00402618 bnez v0, 0x402630             |             
    0x0040261c nop                           |             
                                             |             if (s7 != 0) {
    0x00402620 bnez s7, 0x4027bc             |                 goto label_13;
                                             |             }
    0x00402624 nop                           |             
    0x00402628 addiu s7, zero, 1             |             s7 = 1;
    0x0040262c move s5, zero                 |             s5 = 0;
                                             |         }
    0x00402630 lw s1, -0x7fdc(gp)            |         s1 = *(gp);
    0x00402634 move a1, s0                   |         a1 = s0;
    0x00402638 lw t9, -0x7f08(gp)            |         t9 = sym.imp.strncmp;
    0x0040263c addiu a2, zero, 5             |         a2 = 5;
                                             |         /* esilref: 'wlan1' */
    0x00402640 addiu a0, s1, 0x73e0          |         a0 = s1 + 0x73e0;
    0x00402644 jalr t9                       |         t9 ();
    0x00402648 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (v0 == 0) {
    0x0040264c bnez v0, 0x402664             |             
    0x00402650 nop                           |             
                                             |             if (s6 != 0) {
    0x00402654 bnez s6, 0x4027bc             |                 goto label_13;
                                             |             }
    0x00402658 nop                           |             
    0x0040265c addiu s6, zero, 1             |             s6 = 1;
    0x00402660 addiu s5, zero, 1             |             s5 = 1;
                                             |         }
    0x00402664 lw a1, -0x7fdc(gp)            |         a1 = *(gp);
    0x00402668 addiu s0, sp, 0x38            |         s0 = sp + 0x38;
    0x0040266c lw t9, -0x7f68(gp)            |         t9 = sym.imp.sprintf;
    0x00402670 move a0, s0                   |         a0 = s0;
                                             |         /* esilref: '/dev/wl_chr&d' */
    0x00402674 addiu a1, a1, 0x75c0          |         a1 += 0x75c0;
    0x00402678 move a2, s5                   |         a2 = s5;
    0x0040267c jalr t9                       |         t9 ();
    0x00402680 move a0, s0                   |         a0 = s0;
    0x00402684 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00402688 addiu a1, zero, 2             |         a1 = 2;
    0x0040268c lw t9, -0x7fac(gp)            |         t9 = sym.imp.open;
    0x00402690 move a2, zero                 |         a2 = 0;
    0x00402694 jalr t9                       |         t9 ();
    0x00402698 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x0040269c lw s0, -0x7fe8(gp)            |         s0 = *((gp - 8186));
    0x004026a0 sw v0, -0x63c0(s0)            |         *((s0 - 6384)) = v0;
                                             |         if (v0 < 0) {
    0x004026a4 bgez v0, 0x402754             |             
    0x004026a8 lw t9, -0x7ef8(gp)            |             t9 = sym.RegisterPID;
    0x004026ac lw v0, -0x7fe8(gp)            |             v0 = *((gp - 8186));
                                             |             if (s5 == 0) {
    0x004026b0 bnez s5, 0x4026e0             |                 
    0x004026b4 nop                           |                 
    0x004026b8 addiu v0, v0, -0x6db0         |                 v0 += -0x6db0;
    0x004026bc lw a0, 4(v0)                  |                 a0 = *((v0 + 1));
                                             |                 /* esilref: 'wlan0' */
    0x004026c0 addiu a1, s4, 0x73d8          |                 a1 = s4 + 0x73d8;
    0x004026c4 jalr t9                       |                 t9 ();
    0x004026c8 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x004026cc move s0, v0                   |                 s0 = v0;
    0x004026d0 lw a0, -0x7fdc(gp)            |                 a0 = *(gp);
    0x004026d4 lw t9, -0x7ea8(gp)            |                 t9 = sym.imp.puts;
                                             |                 /* esilref: 'iwcontrol RegisterPID to (wlan0)' */
    0x004026d8 addiu a0, a0, 0x75d0          |                 a0 += 0x75d0;
    0x004026dc b 0x402704                    |                 
                                             |             } else {
    0x004026e0 addiu v0, v0, -0x6db0         |                 v0 += -0x6db0;
    0x004026e4 lw a0, 4(v0)                  |                 a0 = *((v0 + 1));
                                             |                 /* esilref: 'wlan1' */
    0x004026e8 addiu a1, s1, 0x73e0          |                 a1 = s1 + 0x73e0;
    0x004026ec jalr t9                       |                 t9 ();
    0x004026f0 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x004026f4 move s0, v0                   |                 s0 = v0;
    0x004026f8 lw a0, -0x7fdc(gp)            |                 a0 = *(gp);
    0x004026fc lw t9, -0x7ea8(gp)            |                 t9 = sym.imp.puts;
                                             |                 /* esilref: 'iwcontrol RegisterPID to (wlan1)' */
    0x00402700 addiu a0, a0, 0x75f4          |                 a0 += 0x75f4;
                                             |             }
    0x00402704 jalr t9                       |             t9 ();
    0x00402708 nop                           |             
    0x0040270c lw gp, 0x10(sp)               |             gp = *(var_10h);
    0x00402710 move a1, s5                   |             a1 = s5;
                                             |             if (s0 > 0) {
    0x00402714 blez s0, 0x402730             |                 
    0x00402718 lw t9, -0x7f04(gp)            |                 t9 = sym.imp.signal;
    0x0040271c lw a1, -0x7f0c(gp)            |                 a1 = sym.RequestEvent;
    0x00402720 addiu a0, zero, 0x16          |                 a0 = 0x16;
    0x00402724 jalr t9                       |                 t9 ();
    0x00402728 b 0x4027b8                    |                 goto label_14;
    0x0040272c nop                           |                 
                                             |             }
    0x00402730 lw a0, -0x7fdc(gp)            |             a0 = *(gp);
    0x00402734 lw a3, -0x7fdc(gp)            |             a3 = *(gp);
    0x00402738 addiu a2, zero, 0x282         |             a2 = 0x282;
    0x0040273c lw t9, -0x7e74(gp)            |             t9 = sym.imp.printf;
                                             |             /* esilref: 'Warning: unable to open an wl_chr device and PID registration fail.(wlan&d)(&d &s)
' */
    0x00402740 addiu a0, a0, 0x7618          |             a0 += 0x7618;
                                             |             /* esilref: 'main' */
    0x00402744 addiu a3, a3, 0x740c          |             a3 += 0x740c;
    0x00402748 jalr t9                       |             t9 ();
    0x0040274c b 0x4027b8                    |             goto label_14;
    0x00402750 nop                           |             
                                             |         }
    0x00402754 lw t9, -0x7f04(gp)            |         t9 = sym.imp.signal;
    0x00402758 lw a1, -0x7f0c(gp)            |         a1 = sym.RequestEvent;
    0x0040275c addiu a0, zero, 0x16          |         a0 = 0x16;
    0x00402760 jalr t9                       |         t9 ();
    0x00402764 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00402768 lw t9, -0x7e90(gp)            |         t9 = sym.imp.getpid;
    0x0040276c jalr t9                       |         t9 ();
    0x00402770 nop                           |         
    0x00402774 addiu a1, zero, 0x18          |         a1 = 0x18;
    0x00402778 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x0040277c lw a0, -0x63c0(s0)            |         a0 = *((s0 - 6384));
    0x00402780 lw t9, -0x7fc4(gp)            |         t9 = sym.imp.fcntl;
    0x00402784 move a2, v0                   |         a2 = v0;
    0x00402788 jalr t9                       |         t9 ();
    0x0040278c lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00402790 lw a0, -0x63c0(s0)            |         a0 = *((s0 - 6384));
    0x00402794 lw t9, -0x7fc4(gp)            |         t9 = sym.imp.fcntl;
    0x00402798 addiu a1, zero, 3             |         a1 = 3;
    0x0040279c jalr t9                       |         t9 ();
    0x004027a0 addiu a1, zero, 4             |         a1 = 4;
    0x004027a4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004027a8 lw a0, -0x63c0(s0)            |         a0 = *((s0 - 6384));
    0x004027ac lw t9, -0x7fc4(gp)            |         t9 = sym.imp.fcntl;
    0x004027b0 ori a2, v0, 0x1000            |         a2 = v0 | 0x1000;
    0x004027b4 jalr t9                       |         t9 ();
                                             | label_14:
    0x004027b8 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             | label_13:
    0x004027bc lw v0, -0x6fb0(fp)            |         v0 = *((fp - 7148));
    0x004027c0 addiu s2, s2, 1               |         s2++;
    0x004027c4 slt v0, s2, v0                |         v0 = (s2 < v0) ? 1 : 0;
    0x004027c8 addiu s3, s3, 0x14            |         s3 += 0x14;
    0x004027cc bnez v0, 0x4025f0             |         
                                             |     } while (v0 != 0);
                                             |     do {
                                             | label_12:
    0x004027d0 lw t9, -0x7e70(gp)            |         t9 = sym.imp.pause;
    0x004027d4 jalr t9                       |         t9 ();
    0x004027d8 nop                           |         
    0x004027dc lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004027e0 b 0x4027d0                    |         
                                             |     } while (1);
    0x004027e4 nop                           |     
                                             |     do {
                                             | label_11:
    0x004027e8 lw t9, -0x7f0c(gp)            |         t9 = sym.RequestEvent;
    0x004027ec addiu a0, zero, 0x16          |         a0 = 0x16;
    0x004027f0 jalr t9                       |         t9 ();
    0x004027f4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004027f8 lw t9, -0x7ec0(gp)            |         t9 = sym.imp.sleep;
    0x004027fc addiu a0, zero, 1             |         a0 = 1;
    0x00402800 jalr t9                       |         t9 ();
    0x00402804 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00402808 b 0x4027e8                    |         
                                             |     } while (1);
    0x0040280c nop                           |     
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
